student_id,student_no,item_id,paper,paper_item_no,source_true,item_type,score,correct,response_missing,form,order_group,block_position,training_year,training_setting_code,training_setting,total_time_seconds
S024,24,M031,M,31,MAS,A3/A4,2.0,1,0,A,A,2,2,B,non_main,2345.0
S024,24,M032,M,32,MAS,A3/A4,2.0,1,0,A,A,2,2,B,non_main,2345.0
S024,24,M033,M,33,MAS,A3/A4,2.0,1,0,A,A,2,2,B,non_main,2345.0
S024,24,M034,M,34,MAS,A3/A4,2.0,1,0,A,A,2,2,B,non_main,2345.0
S024,24,M035,M,35,MAS,A3/A4,2.0,1,0,A,A,2,2,B,non_main,2345.0
S024,24,M036,M,36,MAS,A3/A4,2.0,1,0,A,A,2,2,B,non_main,2345.0
S024,24,M037,M,37,MAS,A3/A4,2.0,1,0,A,A,2,2,B,non_main,2345.0
S024,24,M038,M,38,MAS,A3/A4,2.0,1,0,A,A,2,2,B,non_main,2345.0
S024,24,M039,M,39,MAS,A3/A4,2.0,1,0,A,A,2,2,B,non_main,2345.0
S025,25,M026,M,26,MAS,A3/A4,0.0,0,0,A,A,2,3,B,non_main,2005.0
S025,25,M027,M,27,MAS,A3/A4,2.0,1,0,A,A,2,3,B,non_main,2005.0
S025,25,M028,M,28,MAS,A3/A4,2.0,1,0,A,A,2,3,B,non_main,2005.0
S025,25,M029,M,29,MAS,A3/A4,2.0,1,0,A,A,2,3,B,non_main,2005.0
S025,25,M030,M,30,MAS,A3/A4,2.0,1,0,A,A,2,3,B,non_main,2005.0
S025,25,M031,M,31,MAS,A3/A4,2.0,1,0,A,A,2,3,B,non_main,2005.0
S025,25,M032,M,32,MAS,A3/A4,2.0,1,0,A,A,2,3,B,non_main,2005.0
S025,25,M033,M,33,MAS,A3/A4,2.0,1,0,A,A,2,3,B,non_main,2005.0
S025,25,M034,M,34,MAS,A3/A4,0.0,0,0,A,A,2,3,B,non_main,2005.0
S025,25,M035,M,35,MAS,A3/A4,2.0,1,0,A,A,2,3,B,non_main,2005.0
S025,25,M036,M,36,MAS,A3/A4,2.0,1,0,A,A,2,3,B,non_main,2005.0
S025,25,M037,M,37,MAS,A3/A4,2.0,1,0,A,A,2,3,B,non_main,2005.0
S025,25,M038,M,38,MAS,A3/A4,2.0,1,0,A,A,2,3,B,non_main,2005.0
S025,25,M039,M,39,MAS,A3/A4,2.0,1,0,A,A,2,3,B,non_main,2005.0
S026,26,M026,M,26,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2263.0
S026,26,M027,M,27,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2263.0
S026,26,M028,M,28,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2263.0
S026,26,M029,M,29,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2263.0
S026,26,M030,M,30,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2263.0
S026,26,M031,M,31,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2263.0
S026,26,M032,M,32,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2263.0
S026,26,M033,M,33,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2263.0
S026,26,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2263.0
S026,26,M035,M,35,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2263.0
S026,26,M036,M,36,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2263.0
S026,26,M037,M,37,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2263.0
S026,26,M038,M,38,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2263.0
S026,26,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2263.0
S027,27,M026,M,26,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,5400.0
S027,27,M027,M,27,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,5400.0
S027,27,M028,M,28,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,5400.0
S027,27,M029,M,29,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,5400.0
S027,27,M030,M,30,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,5400.0
S027,27,M031,M,31,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,5400.0
S027,27,M032,M,32,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,5400.0
S027,27,M033,M,33,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,5400.0
S027,27,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,5400.0
S027,27,M035,M,35,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,5400.0
S027,27,M036,M,36,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,5400.0
S027,27,M037,M,37,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,5400.0
S027,27,M038,M,38,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,5400.0
S027,27,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,5400.0
S028,28,M026,M,26,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,2551.0
S028,28,M027,M,27,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,2551.0
S028,28,M028,M,28,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,2551.0
S028,28,M029,M,29,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,2551.0
S028,28,M030,M,30,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,2551.0
S028,28,M031,M,31,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,2551.0
S028,28,M032,M,32,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,2551.0
S028,28,M033,M,33,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,2551.0
S028,28,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,2551.0
S028,28,M035,M,35,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,2551.0
S028,28,M036,M,36,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,2551.0
S028,28,M037,M,37,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,2551.0
S028,28,M038,M,38,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,2551.0
S028,28,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,2551.0
S029,29,M026,M,26,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,1989.0
S029,29,M027,M,27,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,1989.0
S029,29,M028,M,28,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,1989.0
S029,29,M029,M,29,MAS,A3/A4,0.0,0,0,B,B,1,2,B,non_main,1989.0
S029,29,M030,M,30,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,1989.0
S029,29,M031,M,31,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,1989.0
S029,29,M032,M,32,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,1989.0
S029,29,M033,M,33,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,1989.0
S029,29,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,1989.0
S029,29,M035,M,35,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,1989.0
S029,29,M036,M,36,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,1989.0
S029,29,M037,M,37,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,1989.0
S029,29,M038,M,38,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,1989.0
S029,29,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,1989.0
S030,30,M026,M,26,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3480.0
S030,30,M027,M,27,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3480.0
S030,30,M028,M,28,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3480.0
S030,30,M029,M,29,MAS,A3/A4,0.0,0,0,B,B,1,2,B,non_main,3480.0
S030,30,M030,M,30,MAS,A3/A4,0.0,0,0,B,B,1,2,B,non_main,3480.0
S030,30,M031,M,31,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3480.0
S030,30,M032,M,32,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3480.0
S030,30,M033,M,33,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3480.0
S030,30,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3480.0
S030,30,M035,M,35,MAS,A3/A4,0.0,0,0,B,B,1,2,B,non_main,3480.0
S030,30,M036,M,36,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3480.0
S030,30,M037,M,37,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3480.0
S030,30,M038,M,38,MAS,A3/A4,0.0,0,0,B,B,1,2,B,non_main,3480.0
S030,30,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3480.0
S031,31,M026,M,26,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2580.0
S031,31,M027,M,27,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2580.0
S031,31,M028,M,28,MAS,A3/A4,0.0,0,0,B,B,1,1,B,non_main,2580.0
S031,31,M029,M,29,MAS,A3/A4,0.0,0,0,B,B,1,1,B,non_main,2580.0
S031,31,M030,M,30,MAS,A3/A4,0.0,0,0,B,B,1,1,B,non_main,2580.0
S031,31,M031,M,31,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2580.0
S031,31,M032,M,32,MAS,A3/A4,0.0,0,0,B,B,1,1,B,non_main,2580.0
S031,31,M033,M,33,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2580.0
S031,31,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2580.0
S031,31,M035,M,35,MAS,A3/A4,0.0,0,0,B,B,1,1,B,non_main,2580.0
S031,31,M036,M,36,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2580.0
S031,31,M037,M,37,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2580.0
S031,31,M038,M,38,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2580.0
S031,31,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2580.0
S032,32,M026,M,26,MAS,A3/A4,0.0,0,0,B,B,1,1,B,non_main,2201.0
S032,32,M027,M,27,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2201.0
S032,32,M028,M,28,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2201.0
S032,32,M029,M,29,MAS,A3/A4,0.0,0,0,B,B,1,1,B,non_main,2201.0
S032,32,M030,M,30,MAS,A3/A4,0.0,0,0,B,B,1,1,B,non_main,2201.0
S032,32,M031,M,31,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2201.0
S032,32,M032,M,32,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2201.0
S032,32,M033,M,33,MAS,A3/A4,0.0,0,0,B,B,1,1,B,non_main,2201.0
S032,32,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2201.0
S032,32,M035,M,35,MAS,A3/A4,0.0,0,0,B,B,1,1,B,non_main,2201.0
S032,32,M036,M,36,MAS,A3/A4,0.0,0,0,B,B,1,1,B,non_main,2201.0
S032,32,M037,M,37,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2201.0
S032,32,M038,M,38,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2201.0
S032,32,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,2201.0
S033,33,M026,M,26,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2530.0
S033,33,M027,M,27,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2530.0
S033,33,M028,M,28,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2530.0
S033,33,M029,M,29,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2530.0
S033,33,M030,M,30,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2530.0
S033,33,M031,M,31,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2530.0
S033,33,M032,M,32,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2530.0
S033,33,M033,M,33,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2530.0
S033,33,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2530.0
S033,33,M035,M,35,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2530.0
S033,33,M036,M,36,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2530.0
S033,33,M037,M,37,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2530.0
S033,33,M038,M,38,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2530.0
S033,33,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2530.0
S034,34,M026,M,26,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2463.0
S034,34,M027,M,27,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2463.0
S034,34,M028,M,28,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2463.0
S034,34,M029,M,29,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,2463.0
S034,34,M030,M,30,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,2463.0
S034,34,M031,M,31,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2463.0
S034,34,M032,M,32,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2463.0
S034,34,M033,M,33,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2463.0
S034,34,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2463.0
S034,34,M035,M,35,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,2463.0
S034,34,M036,M,36,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2463.0
S034,34,M037,M,37,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2463.0
S034,34,M038,M,38,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2463.0
S034,34,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2463.0
S035,35,M026,M,26,MAS,A3/A4,0.0,0,0,B,B,1,2,B,non_main,2099.0
S035,35,M027,M,27,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,2099.0
S035,35,M028,M,28,MAS,A3/A4,0.0,0,0,B,B,1,2,B,non_main,2099.0
S035,35,M029,M,29,MAS,A3/A4,0.0,0,0,B,B,1,2,B,non_main,2099.0
S035,35,M030,M,30,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,2099.0
S035,35,M031,M,31,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,2099.0
S035,35,M032,M,32,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,2099.0
S035,35,M033,M,33,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,2099.0
S035,35,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,2099.0
S035,35,M035,M,35,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,2099.0
S035,35,M036,M,36,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,2099.0
S035,35,M037,M,37,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,2099.0
S035,35,M038,M,38,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,2099.0
S035,35,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,2099.0
S036,36,M026,M,26,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,1369.0
S036,36,M027,M,27,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,1369.0
S036,36,M028,M,28,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,1369.0
S036,36,M029,M,29,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,1369.0
S036,36,M030,M,30,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,1369.0
S036,36,M031,M,31,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,1369.0
S036,36,M032,M,32,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,1369.0
S036,36,M033,M,33,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,1369.0
S036,36,M034,M,34,MAS,A3/A4,0.0,0,0,B,B,1,1,B,non_main,1369.0
S036,36,M035,M,35,MAS,A3/A4,0.0,0,0,B,B,1,1,B,non_main,1369.0
S036,36,M036,M,36,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,1369.0
S036,36,M037,M,37,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,1369.0
S036,36,M038,M,38,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,1369.0
S036,36,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,1,B,non_main,1369.0
S037,37,M026,M,26,MAS,A3/A4,0.0,0,0,B,B,1,2,B,non_main,3191.0
S037,37,M027,M,27,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3191.0
S037,37,M028,M,28,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3191.0
S037,37,M029,M,29,MAS,A3/A4,0.0,0,0,B,B,1,2,B,non_main,3191.0
S037,37,M030,M,30,MAS,A3/A4,0.0,0,0,B,B,1,2,B,non_main,3191.0
S037,37,M031,M,31,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3191.0
S037,37,M032,M,32,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3191.0
S037,37,M033,M,33,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3191.0
S037,37,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3191.0
S037,37,M035,M,35,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3191.0
S037,37,M036,M,36,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3191.0
S037,37,M037,M,37,MAS,A3/A4,0.0,0,0,B,B,1,2,B,non_main,3191.0
S037,37,M038,M,38,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3191.0
S037,37,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,2,B,non_main,3191.0
S038,38,M026,M,26,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,1364.0
S038,38,M027,M,27,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,1364.0
S038,38,M028,M,28,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,1364.0
S038,38,M029,M,29,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,1364.0
S038,38,M030,M,30,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,1364.0
S038,38,M031,M,31,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,1364.0
S038,38,M032,M,32,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,1364.0
S038,38,M033,M,33,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,1364.0
S038,38,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,1364.0
S038,38,M035,M,35,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,1364.0
S038,38,M036,M,36,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,1364.0
S038,38,M037,M,37,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,1364.0
S038,38,M038,M,38,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,1364.0
S038,38,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,1364.0
S039,39,M026,M,26,MAS,A3/A4,0.0,0,0,B,B,1,3,B,non_main,1782.0
S039,39,M027,M,27,MAS,A3/A4,0.0,0,0,B,B,1,3,B,non_main,1782.0
S039,39,M028,M,28,MAS,A3/A4,2.0,1,0,B,B,1,3,B,non_main,1782.0
S039,39,M029,M,29,MAS,A3/A4,2.0,1,0,B,B,1,3,B,non_main,1782.0
S039,39,M030,M,30,MAS,A3/A4,0.0,0,0,B,B,1,3,B,non_main,1782.0
S039,39,M031,M,31,MAS,A3/A4,2.0,1,0,B,B,1,3,B,non_main,1782.0
S039,39,M032,M,32,MAS,A3/A4,2.0,1,0,B,B,1,3,B,non_main,1782.0
S039,39,M033,M,33,MAS,A3/A4,0.0,0,0,B,B,1,3,B,non_main,1782.0
S039,39,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,3,B,non_main,1782.0
S039,39,M035,M,35,MAS,A3/A4,0.0,0,0,B,B,1,3,B,non_main,1782.0
S039,39,M036,M,36,MAS,A3/A4,2.0,1,0,B,B,1,3,B,non_main,1782.0
S039,39,M037,M,37,MAS,A3/A4,2.0,1,0,B,B,1,3,B,non_main,1782.0
S039,39,M038,M,38,MAS,A3/A4,0.0,0,0,B,B,1,3,B,non_main,1782.0
S039,39,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,3,B,non_main,1782.0
S040,40,M026,M,26,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,2326.0
S040,40,M027,M,27,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2326.0
S040,40,M028,M,28,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2326.0
S040,40,M029,M,29,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,2326.0
S040,40,M030,M,30,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2326.0
S040,40,M031,M,31,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2326.0
S040,40,M032,M,32,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2326.0
S040,40,M033,M,33,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2326.0
S040,40,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2326.0
S040,40,M035,M,35,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,2326.0
S040,40,M036,M,36,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2326.0
S040,40,M037,M,37,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2326.0
S040,40,M038,M,38,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2326.0
S040,40,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2326.0
S041,41,M026,M,26,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2697.0
S041,41,M027,M,27,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,2697.0
S041,41,M028,M,28,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,2697.0
S041,41,M029,M,29,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,2697.0
S041,41,M030,M,30,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,2697.0
S041,41,M031,M,31,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,2697.0
S041,41,M032,M,32,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2697.0
S041,41,M033,M,33,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,2697.0
S041,41,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2697.0
S041,41,M035,M,35,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,2697.0
S041,41,M036,M,36,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,2697.0
S041,41,M037,M,37,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,2697.0
S041,41,M038,M,38,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2697.0
S041,41,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,2697.0
S042,42,M026,M,26,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,1331.0
S042,42,M027,M,27,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,1331.0
S042,42,M028,M,28,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,1331.0
S042,42,M029,M,29,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,1331.0
S042,42,M030,M,30,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,1331.0
S042,42,M031,M,31,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,1331.0
S042,42,M032,M,32,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,1331.0
S042,42,M033,M,33,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,1331.0
S042,42,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,1331.0
S042,42,M035,M,35,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,1331.0
S042,42,M036,M,36,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,1331.0
S042,42,M037,M,37,MAS,A3/A4,0.0,0,0,B,B,1,2,A,main,1331.0
S042,42,M038,M,38,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,1331.0
S042,42,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,2,A,main,1331.0
S043,43,M026,M,26,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,1168.0
S043,43,M027,M,27,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,1168.0
S043,43,M028,M,28,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,1168.0
S043,43,M029,M,29,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,1168.0
S043,43,M030,M,30,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,1168.0
S043,43,M031,M,31,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,1168.0
S043,43,M032,M,32,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,1168.0
S043,43,M033,M,33,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,1168.0
S043,43,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,3,A,main,1168.0
S043,43,M035,M,35,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,1168.0
S043,43,M036,M,36,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,1168.0
S043,43,M037,M,37,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,1168.0
S043,43,M038,M,38,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,1168.0
S043,43,M039,M,39,MAS,A3/A4,0.0,0,0,B,B,1,3,A,main,1168.0
S044,44,M026,M,26,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2023.0
S044,44,M027,M,27,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2023.0
S044,44,M028,M,28,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2023.0
S044,44,M029,M,29,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2023.0
S044,44,M030,M,30,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2023.0
S044,44,M031,M,31,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2023.0
S044,44,M032,M,32,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2023.0
S044,44,M033,M,33,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2023.0
S044,44,M034,M,34,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2023.0
S044,44,M035,M,35,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2023.0
S044,44,M036,M,36,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2023.0
S044,44,M037,M,37,MAS,A3/A4,0.0,0,0,B,B,1,1,A,main,2023.0
S044,44,M038,M,38,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2023.0
S044,44,M039,M,39,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,2023.0
S045,45,M026,M,26,MAS,A3/A4,2.0,1,0,B,B,1,1,A,main,710.0
